dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
107,2377.106357613817,95.36917132339815,235.82537257877308,7291.699098484011,0.02649131321882024,10000.0,7527.524471062784,7622.893642386183
108,2369.16399161669,93.85129755651649,228.69763199292427,7308.287078833868,0.02637665560987553,9999.999999999998,7536.984710826792,7630.83600838331
109,2361.277967621432,92.42427392446135,221.91925197409876,7324.378506480008,0.026270813296821065,10000.0,7546.297758454107,7638.722032378568
110,2353.4456364487073,91.0819742404763,215.47461434819988,7339.997774962616,0.026173108527501102,10000.0,7555.472389310816,7646.554363551293
111,2345.664552553856,89.8186616490036,209.34860555439178,7355.168180242748,0.026082915657821906,10000.0,7564.51678579714,7654.335447446144
112,2337.9324580887646,88.62896673294198,203.52661835725806,7369.911956821035,0.025999657145493512,10000.0,7573.438575178294,7662.067541911236
113,2330.2472681915856,87.50786653657673,197.99455137270166,7384.250313899136,0.025922799851787335,10000.0,7582.244865271838,7669.752731808414
114,2322.607057412855,86.45066450401139,192.73880664671827,7398.203471436415,0.025851851627628118,10000.0,7590.942278083134,7677.392942587145
115,2315.010047192909,85.452971326923,187.74628550937229,7411.790695970796,0.025786358162159632,10000.0,7599.536981480169,7684.989952807091
116,2307.454594311443,84.51068669037635,183.00438291012586,7425.030336088055,0.025725900073604167,10000.0,7608.034718998181,7692.545405688557
117,2299.9391802356968,83.61998190116532,178.5009804251595,7437.939857437979,0.02567009022378732,10000.0,7616.440837863139,7700.060819764303
118,2292.462401298991,82.77728337961882,174.224438112502,7450.53587720889,0.025618571239132,10000.000000000002,7624.760315321392,7707.537598701008
119,2285.0229596462977,81.97925699292828,170.16358537668327,7462.834197984093,0.025571013222247425,10000.000000000004,7632.997783360776,7714.977040353702
120,2277.6196548881244,81.22279320575471,166.30771099124212,7474.84984091488,0.02552711163946004,10000.0,7641.157551906122,7722.380345111876
