dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
46,5358.980746811605,522.4622528904661,1194.1604773723896,2924.3965229255436,0.03361481564588548,10000.000000000004,4118.557000297933,4641.019253188395
47,5337.366194382098,493.302772128358,1160.8247149362735,3008.5063185532754,0.03169832636087569,10000.000000000004,4169.331033489549,4662.633805617902
48,5316.897113161259,465.8291275837228,1127.0554412552685,3090.2183179997533,0.029998552847249588,10000.000000000004,4217.273759255022,4683.102886838741
49,5297.45315440842,439.9953175496156,1093.0430632656162,3169.5084647763524,0.02849098898022279,10000.000000000004,4262.551528041969,4702.54684559158
50,5278.926063916316,415.748216974633,1058.960059890895,3246.36565921816,0.02715389977689923,10000.000000000004,4305.325719109055,4721.073936083684
51,5261.21863650507,393.029249868973,1024.9616138753388,3320.7904997506225,0.0259680080367567,10000.000000000005,4345.752113625961,4738.78136349493
52,5244.243724744303,371.7758508989543,991.1863510611622,3392.794073295585,0.024916216416689313,10000.000000000004,4383.980424356747,4755.756275255697
53,5227.923307530394,351.92273089910447,957.7571600653573,3462.3968015051496,0.023983360933682904,10000.000000000005,4420.153961570507,4772.076692469606
54,5212.187621589499,333.4029620574939,924.7820686528406,3529.6273477001714,0.023155992341300162,10000.000000000004,4454.409416353012,4787.812378410501
55,5196.974356954024,316.1488989517669,892.3551562824267,3594.521587811786,0.022422182228017375,10000.000000000004,4486.876744094213,4803.025643045976
56,5182.227915901416,300.0929515538218,860.5574852787448,3657.1216472660203,0.021771351041876583,10000.000000000004,4517.679132544765,4817.772084098584
57,5167.898733679626,285.1682258926301,829.4580358300566,3717.4750045976893,0.021194115562034956,10000.000000000002,4546.933040427746,4832.101266320374
58,5153.942658506757,271.309047365616,799.1146325141137,3775.633661613516,0.020682153618164743,10000.000000000002,4574.748294127629,4846.057341493243
59,5140.320387762709,258.45138080274154,769.5748523066624,3831.6533791278894,0.020228084107324424,10000.000000000002,4601.228231434552,4859.679612237291
60,5126.996956934455,246.5331603827317,740.8769060325734,3885.5929766502427,0.01982536057846964,10000.000000000002,4626.469882682816,4873.003043065545
