dia,S,E,I,R,C,populacao_humana,casos_sintomaticos_acumulados,expostos_acumulados
56,4196.358334030664,491.44295326461054,1150.2536683261621,4161.945044378566,0.05602442021354668,10000.000000000004,5312.198712704729,5803.641665969336
57,4170.029396793301,469.7225070409096,1117.3193750147059,4242.928721151086,0.05363914943629501,10000.000000000004,5360.248096165792,5829.970603206699
58,4144.767034445189,449.0546622493998,1084.6108232332442,4321.567480072171,0.051437266991255476,10000.000000000004,5406.178303305415,5855.232965554811
59,4120.49706996038,429.40980002585775,1052.2126095706722,4397.880520443095,0.04940467331341755,10000.000000000004,5450.093130013767,5879.50293003962
60,4097.150167524254,410.7565150607818,1020.2005495176063,4471.892767897362,0.047528352863843104,10000.000000000004,5492.093317414969,5902.849832475746
61,4074.661585202038,393.06202095173137,988.6421305344246,4543.63426331181,0.04579629078578128,10000.000000000004,5532.276393846235,5925.338414797961
62,4052.9709306316986,376.2925140903466,957.5969709623988,4613.13958431556,0.04419739596856589,10000.000000000004,5570.736555277958,5947.029069368302
63,4032.0219212373804,360.41349860820924,927.1172804964647,4680.44729965795,0.04272143002664137,10000.000000000004,5607.564580154414,5967.97807876262
64,4011.7621502146767,345.3900748984046,897.248318476702,4745.59945641022,0.04135894173894081,10000.000000000004,5642.847774886923,5988.237849785323
65,3992.1428593108,331.18719420717224,868.0288467555532,4808.641099726479,0.04010120652880399,10000.000000000004,5676.669946482032,6007.857140689201
66,3973.1187192132293,317.76988175187057,839.4915743603793,4869.619824674526,0.03894017059690057,10000.000000000005,5709.111399034906,6026.881280786771
67,3954.647618170759,305.10343076804605,811.6635915971815,4928.5853594640175,0.03786839934941821,10000.000000000004,5740.2489510611995,6045.3523818292415
68,3936.690459301463,293.15356982081386,784.5667916323226,4985.589179245405,0.03687902979127997,10000.000000000004,5770.155970877728,6063.309540698538
69,3919.210966892617,281.8866056355974,758.2182779459644,5040.684149525824,0.03596572657954518,10000.000000000004,5798.9024274717885,6080.789033107383
70,3902.1755018674544,271.2695436124193,732.630756374956,5093.924198145172,0.0351226414555853,10000.000000000002,5826.554954520128,6097.824498132546
71,3885.5528864816647,261.2701880883798,707.8129107553754,5145.364014674583,0.03434437579626249,10000.000000000004,5853.176925429958,6114.447113518336
72,3869.3142382175697,251.85722430674198,683.7697614372756,5195.058776038417,0.03362594604431017,10000.000000000004,5878.828537475692,6130.68576178243
73,3853.432812764515,243.000283940118,660.5030061779698,5243.063897117402,0.03296275179655245,10000.000000000004,5903.566903295372,6146.567187235485
74,3837.8838559086985,234.66999590147182,638.0113431269772,5289.434805062858,0.03235054634561765,10000.000000000005,5927.446148189835,6162.116144091302
75,3822.6444641030284,226.83802406167754,616.2907757972486,5334.22673603805,0.0317854094865127,10000.000000000004,5950.517511835299,6177.355535896972
